Brain Area,Window Size,Window Start,Session,Train Accuracy,Test Accuracy
PPC,8,30,0588_20181003,"[46.246246246246244, 56.45645645645646, 54.354354354354356, 55.25525525525526, 60.06006006006006, 60.66066066066066, 60.96096096096096, 62.16216216216216, 61.86186186186186, 62.46246246246246, 65.76576576576576, 62.46246246246246, 63.96396396396396, 63.96396396396396, 66.36636636636636, 65.16516516516516, 65.16516516516516, 66.06606606606607, 67.26726726726727, 66.36636636636636, 68.76876876876877, 65.46546546546547, 68.46846846846847, 68.16816816816817, 69.96996996996997, 69.96996996996997, 69.06906906906907, 69.36936936936937, 69.66966966966967, 69.06906906906907, 70.57057057057057, 69.36936936936937, 70.57057057057057, 70.57057057057057, 70.57057057057057, 71.77177177177177, 70.27027027027027, 70.87087087087087, 69.96996996996997, 70.57057057057057, 70.27027027027027, 71.47147147147147, 71.47147147147147, 70.57057057057057, 70.57057057057057, 70.57057057057057, 72.07207207207207, 70.87087087087087]",54.76190476190476
PPC,8,31,0588_20181003,"[51.351351351351354, 52.552552552552555, 53.753753753753756, 52.852852852852855, 56.75675675675676, 57.95795795795796, 60.36036036036036, 60.96096096096096, 61.56156156156156, 63.96396396396396, 64.56456456456456, 64.86486486486487, 67.26726726726727, 65.16516516516516, 65.16516516516516, 65.16516516516516, 66.36636636636636, 68.16816816816817, 67.56756756756756, 66.66666666666667, 67.86786786786787, 68.46846846846847, 66.36636636636636, 68.16816816816817, 68.46846846846847, 70.27027027027027, 68.76876876876877, 67.86786786786787, 70.27027027027027, 69.96996996996997, 71.17117117117117, 69.66966966966967, 69.36936936936937, 70.27027027027027, 69.96996996996997, 69.36936936936937, 72.07207207207207, 70.87087087087087, 70.87087087087087, 71.77177177177177, 71.47147147147147, 71.77177177177177, 73.27327327327328, 71.77177177177177, 72.67267267267268, 71.47147147147147, 72.37237237237237, 72.37237237237237]",59.523809523809526
PPC,8,32,0588_20181003,"[48.348348348348345, 54.65465465465466, 57.05705705705706, 60.06006006006006, 58.85885885885886, 59.45945945945946, 60.96096096096096, 60.06006006006006, 62.46246246246246, 63.96396396396396, 63.66366366366366, 63.96396396396396, 64.26426426426427, 64.26426426426427, 64.56456456456456, 65.76576576576576, 65.76576576576576, 67.56756756756756, 65.46546546546547, 63.96396396396396, 67.86786786786787, 67.56756756756756, 69.06906906906907, 68.46846846846847, 69.36936936936937, 68.16816816816817, 68.76876876876877, 69.06906906906907, 67.56756756756756, 70.57057057057057, 69.66966966966967, 69.36936936936937, 69.36936936936937, 69.66966966966967, 71.17117117117117, 69.66966966966967, 70.57057057057057, 69.66966966966967, 71.17117117117117, 71.47147147147147, 71.77177177177177, 72.37237237237237, 71.47147147147147, 71.17117117117117, 72.07207207207207, 72.67267267267268, 71.47147147147147, 71.17117117117117]",51.19047619047619
PPC,8,33,0588_20181003,"[53.753753753753756, 54.65465465465466, 57.65765765765766, 57.35735735735736, 59.15915915915916, 61.26126126126126, 61.56156156156156, 61.86186186186186, 61.56156156156156, 63.06306306306306, 61.86186186186186, 60.96096096096096, 63.36336336336336, 65.16516516516516, 64.26426426426427, 64.86486486486487, 65.46546546546547, 65.76576576576576, 65.16516516516516, 63.96396396396396, 67.56756756756756, 68.46846846846847, 69.96996996996997, 69.66966966966967, 68.76876876876877, 71.47147147147147, 70.57057057057057, 71.47147147147147, 71.17117117117117, 71.77177177177177, 72.67267267267268, 71.17117117117117, 71.77177177177177, 71.47147147147147, 72.07207207207207, 72.07207207207207, 73.27327327327328, 72.37237237237237, 72.67267267267268, 73.27327327327328, 73.87387387387388, 73.87387387387388, 73.87387387387388, 73.27327327327328, 74.47447447447448, 74.77477477477477, 74.47447447447448, 74.47447447447448]",52.38095238095238
PPC,8,34,0588_20181003,"[55.25525525525526, 53.453453453453456, 56.75675675675676, 59.45945945945946, 57.65765765765766, 60.96096096096096, 64.26426426426427, 60.96096096096096, 64.86486486486487, 60.96096096096096, 63.96396396396396, 63.06306306306306, 64.26426426426427, 66.36636636636636, 65.76576576576576, 64.26426426426427, 66.96696696696696, 65.46546546546547, 65.16516516516516, 65.76576576576576, 64.86486486486487, 66.66666666666667, 66.96696696696696, 67.56756756756756, 66.66666666666667, 67.56756756756756, 68.46846846846847, 66.96696696696696, 67.86786786786787, 66.36636636636636, 67.26726726726727, 69.36936936936937, 67.86786786786787, 70.27027027027027, 69.36936936936937, 69.96996996996997, 69.06906906906907, 68.76876876876877, 67.56756756756756, 69.06906906906907, 69.36936936936937, 70.57057057057057, 70.57057057057057, 70.87087087087087, 70.87087087087087, 70.87087087087087, 71.47147147147147, 71.77177177177177]",47.61904761904762
PPC,8,35,0588_20181003,"[49.549549549549546, 53.153153153153156, 54.65465465465466, 54.95495495495496, 57.05705705705706, 54.95495495495496, 60.36036036036036, 57.35735735735736, 61.86186186186186, 59.75975975975976, 63.36336336336336, 66.06606606606607, 62.16216216216216, 62.76276276276276, 66.06606606606607, 67.86786786786787, 66.96696696696696, 67.86786786786787, 68.46846846846847, 70.87087087087087, 70.57057057057057, 71.47147147147147, 71.47147147147147, 72.07207207207207, 71.77177177177177, 73.27327327327328, 72.07207207207207, 73.27327327327328, 71.77177177177177, 73.87387387387388, 73.27327327327328, 73.87387387387388, 72.67267267267268, 73.87387387387388, 72.07207207207207, 73.87387387387388, 73.27327327327328, 73.87387387387388, 74.17417417417417, 74.17417417417417, 74.77477477477477, 74.77477477477477, 75.37537537537537, 74.17417417417417, 74.17417417417417, 75.67567567567568, 74.47447447447448, 75.67567567567568]",59.523809523809526
PPC,8,36,0588_20181003,"[53.153153153153156, 55.55555555555556, 58.25825825825826, 57.05705705705706, 59.15915915915916, 60.36036036036036, 60.06006006006006, 62.16216216216216, 61.56156156156156, 63.06306306306306, 61.56156156156156, 63.06306306306306, 66.06606606606607, 64.86486486486487, 68.16816816816817, 71.17117117117117, 68.76876876876877, 69.66966966966967, 69.36936936936937, 69.96996996996997, 72.37237237237237, 72.97297297297297, 73.27327327327328, 73.27327327327328, 72.97297297297297, 73.57357357357357, 73.27327327327328, 73.57357357357357, 74.47447447447448, 73.57357357357357, 74.17417417417417, 73.27327327327328, 75.07507507507508, 73.27327327327328, 74.47447447447448, 75.37537537537537, 74.77477477477477, 73.57357357357357, 74.77477477477477, 76.27627627627628, 74.17417417417417, 75.67567567567568, 75.07507507507508, 75.37537537537537, 75.37537537537537, 75.97597597597597, 75.37537537537537, 75.37537537537537]",54.76190476190476
PPC,8,0,0588_20181005,"[54.824561403508774, 54.3859649122807, 54.3859649122807, 54.3859649122807, 54.3859649122807, 53.94736842105263, 57.89473684210526, 58.771929824561404, 59.21052631578947, 59.21052631578947, 61.40350877192982, 60.96491228070175, 60.96491228070175, 62.719298245614034, 62.719298245614034, 61.40350877192982, 60.526315789473685, 60.08771929824562, 63.1578947368421, 61.8421052631579, 64.03508771929825, 64.03508771929825, 64.47368421052632, 64.91228070175438, 64.47368421052632, 64.47368421052632, 64.03508771929825, 64.03508771929825, 64.47368421052632, 65.35087719298245, 64.47368421052632, 67.10526315789474, 67.98245614035088, 66.2280701754386, 65.78947368421052, 64.47368421052632, 65.35087719298245, 66.2280701754386, 67.10526315789474, 63.59649122807018, 65.35087719298245, 66.66666666666667, 66.66666666666667, 67.10526315789474, 68.42105263157895, 67.54385964912281, 67.54385964912281, 67.98245614035088, 68.42105263157895, 67.98245614035088, 68.42105263157895, 68.85964912280701, 68.85964912280701, 69.29824561403508, 69.29824561403508, 69.73684210526316, 70.17543859649123, 71.05263157894737, 70.17543859649123, 71.05263157894737, 70.6140350877193, 71.05263157894737, 70.6140350877193, 70.6140350877193, 71.9298245614035, 71.49122807017544, 71.49122807017544, 71.49122807017544, 71.9298245614035, 70.6140350877193]",58.62068965517241
PPC,8,1,0588_20181005,"[47.80701754385965, 54.3859649122807, 54.3859649122807, 53.94736842105263, 55.70175438596491, 55.70175438596491, 56.14035087719298, 56.14035087719298, 56.14035087719298, 56.578947368421055, 58.333333333333336, 56.578947368421055, 58.771929824561404, 60.526315789473685, 61.40350877192982, 57.45614035087719, 61.8421052631579, 60.526315789473685, 60.08771929824562, 62.719298245614034, 61.8421052631579, 62.719298245614034, 62.719298245614034, 61.8421052631579, 63.1578947368421, 63.1578947368421, 63.1578947368421, 62.719298245614034, 64.03508771929825, 64.47368421052632, 63.1578947368421, 62.719298245614034, 63.1578947368421, 64.03508771929825, 65.78947368421052, 64.91228070175438, 64.91228070175438, 64.03508771929825, 66.66666666666667, 64.47368421052632, 65.78947368421052, 65.78947368421052, 66.2280701754386, 65.35087719298245, 65.35087719298245, 66.2280701754386, 64.91228070175438, 64.91228070175438, 64.47368421052632, 64.91228070175438, 66.2280701754386, 66.2280701754386, 67.10526315789474, 67.54385964912281, 67.54385964912281, 67.54385964912281, 66.2280701754386, 67.54385964912281, 68.42105263157895, 69.29824561403508, 69.73684210526316, 68.42105263157895, 68.85964912280701, 68.85964912280701, 69.29824561403508, 69.73684210526316, 70.6140350877193, 70.6140350877193, 69.73684210526316, 70.6140350877193]",48.275862068965516
PPC,8,2,0588_20181005,"[53.94736842105263, 54.824561403508774, 56.14035087719298, 55.26315789473684, 52.19298245614035, 54.824561403508774, 55.70175438596491, 55.70175438596491, 55.26315789473684, 56.14035087719298, 58.771929824561404, 57.01754385964912, 57.45614035087719, 59.21052631578947, 60.08771929824562, 60.526315789473685, 61.40350877192982, 59.21052631578947, 62.280701754385966, 62.280701754385966, 61.8421052631579, 62.280701754385966, 65.35087719298245, 67.98245614035088, 67.98245614035088, 66.66666666666667, 64.91228070175438, 67.54385964912281, 67.10526315789474, 67.10526315789474, 67.98245614035088, 67.10526315789474, 66.66666666666667, 65.78947368421052, 66.66666666666667, 66.2280701754386, 66.2280701754386, 67.54385964912281, 65.35087719298245, 65.78947368421052, 67.10526315789474, 67.10526315789474, 67.10526315789474, 67.98245614035088, 66.2280701754386, 66.2280701754386, 67.98245614035088, 67.54385964912281, 66.66666666666667, 65.35087719298245, 67.54385964912281, 66.2280701754386, 65.35087719298245, 66.2280701754386, 66.66666666666667, 65.35087719298245, 65.78947368421052, 65.35087719298245, 65.35087719298245, 66.66666666666667, 65.78947368421052, 66.2280701754386, 65.35087719298245, 65.78947368421052, 65.78947368421052, 65.78947368421052, 65.78947368421052, 65.35087719298245, 66.2280701754386, 65.35087719298245]",62.06896551724138
PPC,8,3,0588_20181005,"[53.94736842105263, 56.14035087719298, 56.578947368421055, 55.70175438596491, 54.824561403508774, 57.01754385964912, 54.824561403508774, 55.70175438596491, 56.14035087719298, 56.578947368421055, 58.771929824561404, 57.45614035087719, 60.96491228070175, 59.21052631578947, 62.280701754385966, 63.1578947368421, 63.59649122807018, 62.280701754385966, 63.1578947368421, 64.47368421052632, 67.10526315789474, 65.78947368421052, 65.78947368421052, 64.47368421052632, 66.2280701754386, 66.66666666666667, 66.66666666666667, 67.10526315789474, 65.78947368421052, 67.54385964912281, 66.66666666666667, 67.10526315789474, 67.98245614035088, 68.42105263157895, 65.78947368421052, 66.66666666666667, 67.54385964912281, 65.35087719298245, 68.42105263157895, 67.54385964912281, 67.10526315789474, 68.85964912280701, 66.2280701754386, 65.78947368421052, 68.85964912280701, 68.85964912280701, 67.10526315789474, 66.2280701754386, 66.66666666666667, 66.66666666666667, 68.42105263157895, 66.66666666666667, 67.10526315789474, 67.10526315789474, 67.98245614035088, 66.2280701754386, 65.35087719298245, 67.98245614035088, 67.10526315789474, 67.98245614035088, 68.85964912280701, 67.54385964912281, 67.98245614035088, 67.98245614035088, 67.54385964912281, 67.54385964912281, 67.98245614035088, 67.54385964912281, 67.98245614035088, 66.2280701754386]",44.827586206896555
PPC,8,4,0588_20181005,"[46.49122807017544, 52.63157894736842, 53.94736842105263, 56.14035087719298, 54.824561403508774, 57.89473684210526, 53.94736842105263, 56.578947368421055, 59.64912280701754, 57.45614035087719, 59.64912280701754, 59.21052631578947, 60.96491228070175, 61.8421052631579, 60.96491228070175, 60.96491228070175, 61.40350877192982, 60.526315789473685, 60.526315789473685, 60.96491228070175, 60.526315789473685, 62.719298245614034, 63.1578947368421, 63.59649122807018, 64.03508771929825, 64.03508771929825, 64.03508771929825, 62.719298245614034, 64.03508771929825, 65.78947368421052, 66.2280701754386, 65.78947368421052, 66.2280701754386, 65.78947368421052, 66.2280701754386, 65.78947368421052, 67.10526315789474, 65.78947368421052, 67.10526315789474, 66.66666666666667, 66.2280701754386, 66.66666666666667, 67.10526315789474, 66.66666666666667, 67.10526315789474, 67.10526315789474, 67.54385964912281, 66.2280701754386, 66.2280701754386, 67.98245614035088, 67.54385964912281, 66.2280701754386, 66.66666666666667, 67.10526315789474, 67.98245614035088, 67.98245614035088, 67.98245614035088, 67.54385964912281, 67.10526315789474, 67.98245614035088, 67.98245614035088, 68.85964912280701, 68.42105263157895, 68.42105263157895, 67.98245614035088, 67.98245614035088, 67.98245614035088, 67.98245614035088, 68.42105263157895, 67.98245614035088]",53.44827586206897
PPC,8,5,0588_20181005,"[52.63157894736842, 55.70175438596491, 53.94736842105263, 54.3859649122807, 54.824561403508774, 55.70175438596491, 54.3859649122807, 54.824561403508774, 57.89473684210526, 59.21052631578947, 58.333333333333336, 57.89473684210526, 61.40350877192982, 61.40350877192982, 58.333333333333336, 61.8421052631579, 64.03508771929825, 64.91228070175438, 64.47368421052632, 64.91228070175438, 64.47368421052632, 64.47368421052632, 64.91228070175438, 64.91228070175438, 65.35087719298245, 66.2280701754386, 65.35087719298245, 66.66666666666667, 67.54385964912281, 67.98245614035088, 66.2280701754386, 66.2280701754386, 67.98245614035088, 67.54385964912281, 67.10526315789474, 67.54385964912281, 66.2280701754386, 66.66666666666667, 67.10526315789474, 68.85964912280701, 67.54385964912281, 67.54385964912281, 67.98245614035088, 67.98245614035088, 68.85964912280701, 69.29824561403508, 69.73684210526316, 69.73684210526316, 69.29824561403508, 69.73684210526316, 68.85964912280701, 69.29824561403508, 68.85964912280701, 68.85964912280701, 68.42105263157895, 68.85964912280701, 69.29824561403508, 69.29824561403508, 69.29824561403508, 69.29824561403508, 70.17543859649123, 70.17543859649123, 70.17543859649123, 70.6140350877193, 70.6140350877193, 70.6140350877193, 70.6140350877193, 70.17543859649123, 70.17543859649123, 70.17543859649123]",48.275862068965516
PPC,8,6,0588_20181005,"[52.19298245614035, 53.50877192982456, 53.50877192982456, 56.578947368421055, 53.94736842105263, 57.45614035087719, 60.08771929824562, 59.64912280701754, 62.719298245614034, 62.719298245614034, 62.280701754385966, 62.719298245614034, 64.47368421052632, 63.59649122807018, 65.35087719298245, 64.91228070175438, 66.2280701754386, 67.98245614035088, 66.2280701754386, 67.98245614035088, 69.73684210526316, 67.54385964912281, 68.42105263157895, 67.54385964912281, 68.85964912280701, 67.54385964912281, 67.54385964912281, 67.54385964912281, 67.98245614035088, 66.2280701754386, 66.66666666666667, 67.98245614035088, 66.66666666666667, 68.42105263157895, 67.10526315789474, 68.42105263157895, 68.42105263157895, 66.66666666666667, 68.85964912280701, 68.42105263157895, 68.42105263157895, 67.98245614035088, 69.73684210526316, 69.29824561403508, 69.73684210526316, 70.17543859649123, 68.85964912280701, 69.29824561403508, 70.17543859649123, 69.73684210526316, 68.85964912280701, 68.85964912280701, 69.29824561403508, 68.42105263157895, 69.73684210526316, 69.29824561403508, 70.17543859649123, 69.29824561403508, 69.73684210526316, 69.29824561403508, 70.17543859649123, 70.6140350877193, 70.6140350877193, 69.73684210526316, 70.6140350877193, 70.6140350877193, 70.6140350877193, 70.6140350877193, 70.6140350877193, 71.05263157894737]",50.0
